"Row","Symbol","Order","Information_content","Entropy"
73,"I",10,1.37512024238171,3.74613506523319
74,"vi",10,1.22780812321978,3.52719085283138
75,"V",10,4.51862543027977,3.74613506523319
76,"V",6,1.73122607220239,4.13008939273647
77,"V",7,2.99709026736943,3.8954797938536
78,"V",6,1.35003796590271,4.11127488759237
79,"V",7,1.50548267440897,4.21540374741996
80,"V",7,2.83014306677403,4.22130979571503
81,"V",7,2.18208951766533,4.65082836983877
82,"V",8,2.2911679527679,4.58524851617485
83,"V",9,1.77677597722888,4.2910434885748
84,"V",10,1.4535136293871,3.95164063610101
85,"V",10,1.15651852410357,3.51615297409397
86,"V",10,1.15651852410357,3.51615297409397
87,"V",10,1.15651852410357,3.51615297409397
88,"V",10,1.15651852410357,3.51615297409397
89,"V",10,1.15651852410357,3.51615297409397
90,"V",10,1.15651852410357,3.51615297409397
91,"V",10,1.15651852410357,3.51615297409397
92,"V",10,1.15651852410357,3.51615297409397
93,"V",10,1.15651852410357,3.51615297409397
94,"V",10,1.15651852410357,3.51615297409397
95,"V",10,1.15651852410357,3.51615297409397
96,"V",10,1.15651852410357,3.51615297409397
97,"V",10,1.15651852410357,3.51615297409397
98,"V",10,1.15651852410357,3.51615297409397
99,"V",10,1.15651852410357,3.51615297409397
100,"V",10,1.15651852410357,3.51615297409397
101,"V",10,1.15651852410357,3.51615297409397
102,"V",10,1.15651852410357,3.51615297409397
103,"V",10,1.15651852410357,3.51615297409397
104,"V",10,1.15651852410357,3.51615297409397
105,"V",10,1.15651852410357,3.51615297409397
106,"V",10,1.15651852410357,3.51615297409397
107,"V",10,1.15651852410357,3.51615297409397
108,"V",10,1.15651852410357,3.51615297409397
109,"V",10,1.15651852410357,3.51615297409397
110,"V",10,1.15651852410357,3.51615297409397
111,"IV",10,4.46739246164169,3.51615297409397
112,"IV",10,1.86000467048,3.96851952256669
113,"I",10,2.22207934876977,4.27317636287704
114,"vi",6,4.41759496846571,3.34073146905706
115,"I",6,3.21175834394623,4.13361897483419
116,"vi",5,0.367939608805525,1.81352781428661
117,"I",7,2.92087773816197,4.08874128948144
118,"vi",7,2.34552693153973,4.3705437334408
119,"I",8,2.90182778579887,4.34358329957295
120,"vi",8,1.71195038617196,4.06124713881818
121,"I",9,1.74797506955036,4.32029886163909
122,"vi",10,1.25447234354964,3.55838438207999
123,"I",10,1.37512024238171,3.74613506523319
124,"vi",10,1.22780812321978,3.52719085283138
125,"I",10,1.37512024238171,3.74613506523319
126,"vi",10,1.22780812321978,3.52719085283138
127,"I",10,1.37512024238171,3.74613506523319
128,"vi",10,1.22780812321978,3.52719085283138
129,"I",10,1.37512024238171,3.74613506523319
130,"vi",10,1.22780812321978,3.52719085283138
131,"I",10,1.37512024238171,3.74613506523319
132,"vi",10,1.22780812321978,3.52719085283138
133,"I",10,1.37512024238171,3.74613506523319
134,"vi",10,1.22780812321978,3.52719085283138
135,"I",10,1.37512024238171,3.74613506523319
136,"vi",10,1.22780812321978,3.52719085283138
137,"I",10,1.37512024238171,3.74613506523319
138,"vi",10,1.22780812321978,3.52719085283138
139,"I",10,1.37512024238171,3.74613506523319
140,"vi",10,1.22780812321978,3.52719085283138
141,"I",10,1.37512024238171,3.74613506523319
142,"vi",10,1.22780812321978,3.52719085283138
143,"I",10,1.37512024238171,3.74613506523319
144,"vi",10,1.22780812321978,3.52719085283138
145,"I",10,1.37512024238171,3.74613506523319
146,"vi",10,1.22780812321978,3.52719085283138
147,"I",10,1.37512024238171,3.74613506523319
148,"vi",10,1.22780812321978,3.52719085283138
149,"I",10,1.37512024238171,3.74613506523319
150,"vi",10,1.22780812321978,3.52719085283138
151,"I",10,1.37512024238171,3.74613506523319
152,"vi",10,1.22780812321978,3.52719085283138
153,"I",10,1.37512024238171,3.74613506523319
154,"vi",10,1.22780812321978,3.52719085283138
155,"I",10,1.37512024238171,3.74613506523319
156,"vi",10,1.22780812321978,3.52719085283138
157,"I",10,1.37512024238171,3.74613506523319
158,"vi",10,1.22780812321978,3.52719085283138
159,"I",10,1.37512024238171,3.74613506523319
160,"vi",10,1.22780812321978,3.52719085283138
161,"r",10,3.14633252517443,3.74613506523319
162,"r",3,0.16744349575637,0.927903717605887
